"","YR.GLASS","HT","YR.FIELD","MIL","FT","G418","G311","G1217","G800","G866","G795","G2570","G260","G2920","G832","G1896","G2953","G266","G847","G942","G200","G257","G2208","G1373","G599","G261","G383","G1853","G1033","G1945","G1338","G1276","G1263","G1789","G2318","G1294","G1800","YLD","FUS","G1750","G524","G775","G2835","G43"
"1",2.49281206447772,72.6529479431315,2.84789986945668,2.73857253680284,32.9070258689257,0.823604066465159,1.56977423544851,2.30084123066689,2.383623784065,1.72916307138073,0.742186584876913,1.03054846869461,0.170371533456106,3.18220159681657,1.08574901643406,-0.066467528509794,0.703563058901569,0.827447561018065,0.400057244687149,-0.277737633134583,0.491817982556184,0.0049510843161602,0.247395771492373,0.336853999034647,1.48111464834037,1.5220683495529,0.971225720119183,1.27223054287496,0.411979247576322,-0.881706137370438,0.265787972662377,0.824256152330445,1.70666662263615,-0.454488211445188,0.7893075059699,1.30456121053371,0.0861197353699409,7.28984714968294,4.02836444194527,0.272643002929104,-0.550566558672136,-0.730449147855827,0.00817393121350255,0.32308633164467
"2",2.14905018633442,75.9184337736106,1.82902600098161,2.26470012249904,30.9613875858291,1.59149806242232,1.43518165778218,1.83189881831328,0.0643349691314749,1.03039262028669,1.75510297004535,1.77248038316491,0.333216714799055,1.00525859491141,1.38822928084785,0.590311200933404,1.22035030599211,0.180260793795604,1.52137847964232,-0.261665871393283,0.994541733287349,1.51664780929874,0.0801274085052792,2.36235642274593,-0.105952515465812,0.0617135427962245,2.5424512281306,1.81868407881439,1.22280421415746,-0.0284113721434626,0.628356451226727,0.379204464207635,1.95592055155157,0.677038451955579,1.411924875985,2.21408518705819,0.134867516384332,7.33867145817375,4.46824073516068,0.309928365032395,1.11203423920575,-0.665672459163184,-0.31848179235262,0.0311365254418235
"3",2.2616783011566,81.5926491760363,2.98885536894801,3.52993689854703,30.254033525734,0.891107122814995,0.967303834172788,1.34220801250934,0.0223604599952323,0.763396309168875,1.82659183930248,1.80282901834374,0.469422552582856,0.255810690326381,1.60455747040671,0.61822017562741,1.38812682781612,-1.34325497469984,4.24573109989393,0.708713035995467,-0.255325277304137,1.30527564300084,0.114184686749194,1.15430228326285,2.30437537183214,1.63423062683961,1.58330825179777,1.61175018888101,0.0794004956341189,1.82817092680051,1.43641913214256,1.06199549343625,1.23967100611051,0.108108711861102,1.99124141999875,-0.00495247361091222,0.154728786496818,7.32379410340968,4.54883907328456,-0.139342830517188,-0.1073242841518,0.520497069960891,-0.0833707999082104,0.275523620031859
"4",2.33800548808503,82.0397456835267,3.05504092350933,2.29779136953766,32.965887263398,0.614059874588245,1.89332239613846,3.23178605990116,-0.31235225564346,2.98371593182513,1.8779046460176,2.09926487863485,-0.325987863699646,2.33157302444246,0.327658294861767,0.300318057705808,-0.294169299488731,0.453475128656833,0.70193312618679,1.73559989944184,0.111659949938712,-0.568871655986937,0.0213610252795476,-0.503285282078221,1.20520365081634,3.78149454216358,2.34497291554556,0.332933228670505,-0.0616341254656096,1.10283467655793,1.22653360193578,1.1092070001465,1.04642732395047,0.108355888804581,2.41779948498414,-0.4524918383557,-0.377708779274533,7.9831272546682,4.23179767954524,0.408553893522957,-0.810430811466188,-0.235648362842838,-0.168627553248023,0.219258103965998
"5",2.5850336882404,72.7710926007954,2.33079235986192,0.941624650399997,31.7922514919607,0.983252933997665,1.45754299398308,1.16656657362967,-0.581810771481788,2.54848819175212,1.21771961895501,0.79180780181083,1.29457227543309,1.66500521770159,1.22974546807134,1.38513216872796,0.975016697243405,0.846413340524267,3.10414016200491,0.566254405454627,0.117489226427366,0.994424925362994,-0.220226415163367,1.49507681805821,0.871808096655405,0.819356041841234,1.42941603833948,2.63223967994631,-0.0453630256908824,0.729025429816718,-0.0696175488120794,1.43010755395291,1.8857237777496,0.31897027177691,0.628805364447108,1.14491417102858,0.369535363379804,6.80339311151365,4.96742383019081,-0.328663734598131,0.136015044283622,-0.233885844507448,0.322902875973569,0.241443905517785
"6",2.35551907113591,79.1503152680992,1.57173182935837,1.86089645855512,33.7822700675637,1.08080635493762,0.705108061345887,0.450658487509034,-0.946406381896398,2.07093256237777,1.36747391309844,1.57335103780783,-1.13718837523517,1.24747791434808,1.44201909793732,2.20827097762352,0.529019900199951,0.4861728321563,1.53558378140833,0.630045907375563,0.55873440036838,2.98017220322086,0.00802558307781186,1.20365681938233,1.45009735251783,0.47093982679709,2.56310056710364,0.992629389779501,1.31362994216018,1.33355062108848,1.52777268680552,-0.392588452955531,0.32966870090742,-0.735961279131992,0.947186517094669,0.0724840583483248,0.490823809921768,7.36120416054719,4.76475122569962,-0.343341614067684,-0.368141245930452,-0.71862067948596,-0.251724603011866,0.702983653993685
"7",1.98798368501265,73.3087065248958,3.20354546339607,2.49606333943521,30.2087349643771,0.605017335634481,0.317686665544378,1.49785784164862,0.521232075762891,1.17369221145957,2.96406704355327,1.66631577555672,-0.638707252906257,1.7762198308287,0.90848960346242,-0.102145660003355,0.496916107328871,1.03586072035602,1.73875774659427,-0.606460754462234,-0.790677066931212,0.940014337792421,0.218970352642256,1.45408594411111,1.37662335254114,2.67120662205825,1.52481021164061,1.56132292368119,0.0139035240781561,0.420048765778872,-0.287796176845078,-0.125852398749527,3.01212868689073,-0.250210867627992,2.55685561168685,1.08944872489073,0.0839551877808218,7.34704713180484,4.06166824242809,0.977307375324971,0.777140366291599,0.885820867548291,0.17901647322414,0.264260940031429
"8",2.76046641313783,69.2108828909611,2.35726619179338,1.58020727523309,33.2344889867721,0.924699797415864,0.50258205321386,2.18926333662078,-0.513700734134649,2.87256180546523,1.15202254291409,1.88965609027214,1.69088262830867,1.56739203595515,0.681494247868066,0.281289531521172,-0.552026557230629,-0.00918025775205983,-0.434836382097026,0.672302855010247,0.312232994447171,1.80523502402524,0.0750127753451387,1.70048152993453,1.04364627789056,1.33502396848427,2.46744059067479,1.19762227515513,0.722696947591509,1.4456947815528,-0.105294157945523,-0.0421272269106178,3.1590987393988,0.389864696496482,1.89159047434537,1.12540178256915,0.363087215668428,7.92347148465944,6.27408950803365,-0.032572031931436,0.431042050884176,-0.379278351993768,0.133460703250729,0.307267387384788
"9",2.56996360975052,77.4961613304831,2.41838453534353,3.87494860544091,33.6316568900651,0.182744151020569,1.24943061743084,2.91928880683041,1.78957271159316,1.38925530118812,2.24366274451912,1.6672749567884,0.284463194335165,0.833119136124992,2.2424503748433,1.67267249199921,0.289387912240538,-0.654088028732796,2.08079743308513,0.696467056662312,0.0675758605616404,1.31576136473146,0.402436358369969,0.91409377681137,1.5628383208126,0.77485728235262,2.09463029953934,1.92487498627674,-0.37344216847218,0.207239754170439,1.07180953178522,1.49432080996136,2.18604615437341,0.249647348101831,1.93027152970669,-0.631005164515902,-0.0514909992587928,6.99915180910371,5.16619435393084,0.192505919582063,0.030437300710438,1.29747891077716,-0.219019176823394,0.749268331667191
"10",3.57972776147565,76.5682560776853,2.30594049885921,2.22626645457459,32.7223340511043,2.59308339592175,1.74866477562057,2.76570674961738,2.04671840450433,2.14058927080526,0.167672437342284,1.53856952728789,0.0178869898903061,0.563991967731038,1.04996348335011,0.00777152203840359,0.371653886864634,-0.118813866573184,1.48056699382209,-0.196120931727823,0.699237213077603,0.915212819196934,0.394614857519685,2.21205053052434,2.58243343195107,1.00632828905677,2.53507264779247,0.981093114580127,0.3229941308697,1.26508644488291,0.345433088281865,2.16686661517894,2.92955628947274,-0.117574490291206,2.7858639738579,1.49374569714932,0.308892687895676,7.41942290793693,3.47114449919658,1.00700436991816,1.18221879606724,-0.120861202040955,-0.0306231949926327,0.135230840017242
